student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,risk,country
71,master of business administration,Return to Study,Satisfactory,0,Essential Skills and Reading,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,LB5113,68.3,78.8,71.5,62.6,80.4,Access,,LB5202,66.1,90.6,76.0,97.6,70.3,Access,,LB5205,67.2,9.6,61.6,72.4,58.1,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,India
72,master of business administration,LOA,Satisfactory,0,Writing,Student Advocate,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,82.3,80.7,66.6,71.2,58.0,Access,,LB5202,12.3,55.0,75.7,68.7,75.3,No Access,,LB5205,69.9,68.9,69.3,3.4,72.9,Access,,,,Non-IT,,IRAN
73,master of business administration,New,Satisfactory,0,Referencing,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,79.0,65.5,56.2,74.7,69.7,No Access,,LB5202,69.5,64.1,59.2,56.7,53.0,Access,,LB5205,54.7,59.0,68.9,70.2,76.8,Access,,,,Non-IT,,JORDAN
74,master of business administration,Return to Study,Satisfactory,0,Essential Skills,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,75.6,77.7,97.0,74.9,63.2,Access,,LB5202,78.0,74.3,68.4,73.2,74.0,Access,,LB5205,82.3,62.4,64.1,70.1,66.1,No Access,,,,Non-IT,,KENYA
75,master of business administration,New,Satisfactory,0,Essential Skills,Other,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,63.3,62.4,71.4,71.6,71.0,Access,Non submission,LB5202,76.3,65.7,74.2,71.4,63.5,No Access,Non submission,LB5205,71.7,67.9,69.4,76.1,74.6,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,KENYA
76,master of business administration,Return to Study,Satisfactory,0,Essential Skills,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,68.8,72.0,75.6,94.9,82.8,No Access,Attendance,LB5202,79.8,74.9,79.6,68.3,80.0,Access,Attendance,LB5205,97.9,76.0,68.3,73.0,79.0,Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,KENYA
77,master of business administration,Transferred,Satisfactory,0,Essential Skills and Reading,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,67.7,60.3,62.5,62.9,69.5,Access,,LB5202,0.4,1.4,72.9,75.2,70.6,Access,,LB5205,82.4,73.7,73.1,64.2,88.1,No Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,KENYA
78,master of business administration,LOA,Satisfactory,0,4R Essential Skills,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,LB5113,93.1,67.0,72.6,73.2,68.2,Access,Attendance,LB5202,83.4,72.9,76.6,65.5,70.7,Access,Non submission,LB5205,65.7,69.7,84.9,67.3,76.3,Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,KENYA
79,master of business administration,LOA,Satisfactory,0,Essential Skills,Lecturer,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,66.1,77.4,73.7,71.2,85.1,No Access,,LB5202,65.8,91.8,31.5,80.0,60.4,Access,,LB5205,73.8,74.6,82.9,60.9,70.8,Access,,,,Non-IT,,KENYA
80,master of business administration,Continuing,Satisfactory,0,Studiocity,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,72.3,67.7,79.1,75.4,66.6,Access,,LB5202,69.8,74.8,15.6,15.7,68.2,Access,,LB5205,74.4,72.0,70.0,13.2,68.1,Access,,,,Non-IT,,KENYA
81,master of business administration,New,Satisfactory,0,Writing,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,37.1,73.0,76.0,69.5,68.1,Access,,LB5202,72.9,70.6,74.6,52.8,65.0,No Access,,LB5205,66.0,74.6,9.7,98.0,59.7,No Access,,,,Non-IT,,KENYA
82,master of business administration,Return to Study,Satisfactory,0,Referencing,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,79.5,74.1,96.7,79.0,67.9,Access,Attendance,LB5202,65.3,60.9,65.1,69.0,77.0,Access,Attendance,LB5205,75.4,67.1,77.1,61.7,67.6,No Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,KENYA
83,master of business administration,Return to Study,Satisfactory,0,Referencing,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,71.9,82.2,79.5,98.4,65.0,No Access,,LB5202,59.2,60.7,62.0,74.4,77.7,Access,,LB5205,78.0,59.9,60.7,68.5,58.0,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,KENYA
84,master of business administration,First year,Satisfactory,0,Writing,Student Counsellor,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,69.5,92.5,91.9,78.6,75.3,No Access,Non submission,LB5202,69.8,74.2,68.3,49.4,62.4,No Access,Non submission,LB5205,19.9,77.3,60.3,98.6,67.3,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,KENYA
85,master of business administration,Continuing,Conditional,2,Studiocity,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,64.9,73.4,73.0,55.6,70.7,Access,Attendance,LB5202,33.2,68.6,62.2,38.2,51.9,Access,Concern for welfare,LB5205,47.5,58.3,59.6,55.6,44.6,No Access,Concern for welfare,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Mental health,Non-IT,,KENYA
86,master of business administration,SRI to JCUB,Satisfactory,0,Studiocity,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,73.3,68.7,39.3,70.0,72.5,No Access,,LB5202,75.2,73.1,64.5,74.8,92.4,Access,,LB5205,78.1,71.7,79.7,69.8,71.0,Access,,,,Non-IT,,KENYA
87,master of business administration,SRI to JCUB,Satisfactory,0,Writing,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,81.8,78.5,84.9,71.3,64.5,Access,,LB5202,76.8,70.6,71.0,99.0,81.1,Access,,LB5205,72.3,72.7,66.5,69.0,88.7,No Access,,,,Non-IT,,KENYA
88,master of business administration,First year,Satisfactory,0,Studiocity,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,64.8,55.6,63.9,69.9,64.5,Access,Non submission,LB5202,56.3,63.6,65.2,83.7,63.5,Access,Non submission,LB5205,70.6,68.3,32.9,69.7,72.1,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,KENYA
89,master of business administration,First year,Satisfactory,0,Studiocity,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,72.9,65.7,69.3,60.3,63.7,Access,,LB5202,80.8,73.2,64.0,62.0,56.5,No Access,,LB5205,69.7,68.5,71.6,58.5,85.0,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,KENYA
90,master of business administration,First year,Satisfactory,0,4R Essential Skills,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,68.7,64.4,80.5,73.3,68.6,Access,,LB5202,63.6,35.9,74.4,67.6,66.3,Access,,LB5205,59.7,62.7,64.7,76.5,60.9,Access,,,,Non-IT,,KENYA
91,master of business administration,New,Satisfactory,0,Referencing,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,62.2,71.9,79.2,84.1,61.7,Access,,LB5202,56.1,61.8,62.8,60.2,58.4,Access,,LB5205,66.6,80.8,64.0,61.0,72.3,Access,,,,Non-IT,,KENYA
92,master of business administration,New,Satisfactory,0,Studiocity,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,79.8,32.3,68.4,68.6,75.3,Access,,LB5202,61.3,68.3,24.4,57.9,63.5,Access,,LB5205,94.8,71.5,63.5,63.4,58.1,Access,,,,Non-IT,,MALAYSIA
93,master of business administration,Transferred,Satisfactory,0,Essential Skills,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,12.0,69.0,77.6,71.6,72.4,Access,,LB5202,72.9,65.6,82.5,71.7,68.8,Access,,LB5205,70.8,70.4,74.8,37.5,73.7,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,NEPAL
94,master of business administration,Transferred,Satisfactory,0,Referencing,Enrollment,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,69.3,78.3,57.1,70.2,66.0,Access,Attendance,LB5202,76.3,66.3,79.5,79.7,75.0,Access,Attendance,LB5205,48.7,56.6,65.9,73.8,74.9,Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,NEPAL
95,master of business administration,First year,Satisfactory,0,Studiocity,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,59.6,79.4,63.0,70.7,54.2,No Access,,LB5202,72.8,65.0,61.5,69.9,66.3,Access,,LB5205,75.4,68.3,77.9,77.3,73.0,No Access,,,,Non-IT,,PAPUA NEW GUINEA
96,master of business administration,Continuing,Satisfactory,0,Essential Skills,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,78.3,77.0,99.6,78.5,72.2,No Access,,LB5202,68.4,76.9,58.2,65.8,68.5,Access,,LB5205,65.3,59.5,71.5,80.0,81.0,Access,,,,Non-IT,,PAPUA NEW GUINEA
97,master of business administration,Return to Study,Satisfactory,0,Referencing,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,70.7,71.8,93.9,70.6,78.4,No Access,,LB5202,66.5,67.5,70.6,67.6,61.1,Access,,LB5205,75.0,75.1,78.3,62.0,59.6,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,PAPUA NEW GUINEA
98,master of business administration,New,Satisfactory,0,Studiocity,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,85.9,65.5,68.7,72.6,66.4,No Access,,LB5202,65.9,64.1,70.2,68.0,71.2,No Access,,LB5205,68.0,77.1,65.4,72.5,68.8,Access,,,,Non-IT,,PHILIPPINES
99,master of business administration,Continuing,Satisfactory,0,Essential Skills,Student Advocate,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,LB5113,66.6,74.4,73.4,61.9,71.0,Access,,LB5202,90.8,18.5,86.0,58.3,73.6,Access,,LB5205,71.4,21.2,58.7,58.7,68.9,Access,,,,Non-IT,,TAIWAN
100,master of business administration,LOA,Satisfactory,0,Writing,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,78.8,69.5,74.7,77.1,76.6,No Access,,LB5202,75.8,69.1,68.2,65.9,63.2,Access,,LB5205,61.8,69.8,74.2,80.1,91.1,No Access,,,,Non-IT,,TAIWAN
101,master of business administration,New,Satisfactory,0,Essential Skills,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,70.2,69.9,70.3,65.3,76.5,Access,,LB5202,75.6,86.5,62.1,61.7,57.6,Access,,LB5205,70.0,96.3,64.0,70.3,65.8,No Access,,,,Non-IT,,VIETNAM
102,master of business administration,New,Satisfactory,0,Studiocity,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,14.5,64.6,55.7,75.8,64.6,No Access,,LB5202,68.0,96.0,57.9,48.2,72.5,No Access,,LB5205,67.2,65.9,58.3,66.7,69.1,Access,,,,Non-IT,,ZIMBABWE
103,master of education - master of business administration,Transferred,Satisfactory,0,Essential Skills and Reading,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,ED5097,59.5,76.9,95.3,72.2,57.1,Access,,ED5880,59.8,72.0,79.6,82.7,61.3,Access,,LB5113,75.4,0.0,63.0,54.4,60.7,No Access,,,,Non-IT,,Australia
104,master of education - master of business administration,Return to Study,Satisfactory,0,4R Essential Skills,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,30.1,53.2,57.8,76.0,75.7,Access,,ED5880,70.2,69.9,77.1,64.9,80.0,Access,,LB5113,72.8,80.9,71.9,72.2,75.6,Access,,,,Non-IT,,Bangladesh
105,master of education - master of business administration,Return to Study,Satisfactory,0,Essential Skills,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,ED5097,63.8,1.4,3.1,68.7,77.1,Access,,ED5880,74.8,69.0,75.2,64.9,71.6,Access,,LB5113,92.7,61.3,71.3,61.7,78.1,Access,,,,Non-IT,,Bangladesh
106,master of education - master of business administration,SRI to JCUB,Satisfactory,0,Essential Skills,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,76.5,79.7,63.2,91.1,71.0,Access,,ED5880,81.1,80.0,72.8,73.6,61.6,Access,,LB5113,69.5,80.2,97.4,70.8,79.7,No Access,,,,Non-IT,,Bhutan
107,master of education - master of business administration,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Student Advocate,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,70.4,67.1,61.5,67.4,75.7,Access,,ED5880,71.2,69.4,70.7,78.7,75.0,No Access,,LB5113,79.8,71.6,96.8,82.3,84.0,No Access,,,,Non-IT,,Bhutan
108,master of education - master of business administration,SRI to JCUB,Satisfactory,0,Studiocity,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,69.0,72.0,87.9,75.6,60.2,Access,,ED5880,75.6,61.2,82.2,13.0,80.1,Access,,LB5113,76.5,80.7,85.1,65.3,72.2,No Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,Bhutan
109,master of education - master of business administration,SRI to JCUB,Satisfactory,0,Studiocity,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,80.7,15.7,79.3,74.6,71.6,Access,,ED5880,81.5,68.4,78.5,70.6,58.2,Access,,LB5113,76.9,73.4,57.8,66.0,77.0,Access,,,,Non-IT,,Bhutan
110,master of education - master of business administration,LOA,Satisfactory,0,Writing,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,82.7,74.4,68.4,72.4,72.6,Access,,ED5880,71.3,73.4,81.9,62.6,62.8,Access,,LB5113,77.2,68.0,21.6,69.0,65.6,Access,,,,Non-IT,,Bhutan
111,master of education - master of business administration,LOA,Satisfactory,0,4R Essential Skills,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,71.0,81.3,73.8,65.4,54.4,Access,,ED5880,75.3,70.1,3.3,68.5,69.7,Access,,LB5113,61.0,57.5,69.8,77.7,77.2,Access,,,,Non-IT,,Bhutan
112,master of education - master of business administration,New,Satisfactory,0,Essential Skills and Reading,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,ED5097,71.9,66.9,82.4,57.9,74.4,Access,,ED5880,74.7,95.0,68.3,65.2,62.8,Access,,LB5113,73.9,96.3,68.2,79.2,72.6,Access,Non submission,,,Non-IT,,Bhutan
113,master of education - master of business administration,First year,Satisfactory,0,4R Essential Skills,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,61.7,37.3,82.4,65.5,74.9,Access,Attendance,ED5880,80.4,77.8,63.3,75.5,64.3,Access,Non submission,LB5113,72.2,84.0,2.7,67.0,72.1,No Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,Bhutan
114,master of education - master of business administration,Transferred,Satisfactory,0,Writing,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,73.1,78.4,64.0,75.4,75.3,No Access,,ED5880,84.5,72.1,65.6,70.0,73.4,No Access,,LB5113,64.4,74.7,53.8,64.8,85.1,Access,,,,Non-IT,,Bhutan
115,master of education - master of business administration,Transferred,Satisfactory,0,Studiocity,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,ED5097,55.6,78.3,66.4,68.2,70.7,Access,Attendance,ED5880,75.1,68.2,65.0,37.1,69.2,Access,Attendance,LB5113,70.2,67.0,79.8,80.8,64.7,No Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,Bhutan
116,master of education - master of business administration,SRI to JCUB,Satisfactory,0,Studiocity,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,ED5097,71.6,81.4,85.3,76.9,71.0,Access,Attendance,ED5880,61.7,74.6,11.2,70.4,70.4,Access,Non submission,LB5113,61.7,78.6,77.1,100.0,81.7,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,Bhutan
117,master of education - master of business administration,New,Satisfactory,1,Essential Skills,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,57.1,75.3,61.4,27.1,57.0,Access,Attendance,ED5880,59.3,69.2,44.2,62.7,53.2,No Access,Non submission,LB5113,66.5,62.9,62.1,57.6,60.8,Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,Bhutan
118,master of education - master of business administration,Continuing,Satisfactory,0,4R Essential Skills,Enrollment,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,ED5097,82.8,38.6,63.2,76.5,66.3,Access,,ED5880,59.5,96.6,74.6,86.7,82.1,Access,,LB5113,64.9,74.3,67.0,73.7,71.0,Access,,,,Non-IT,,Bhutan
119,master of education - master of business administration,First year,Satisfactory,0,Writing,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,70.1,64.8,70.8,61.9,63.8,Access,,ED5880,61.4,65.8,64.2,19.8,72.9,Access,,LB5113,84.9,68.6,75.4,65.6,60.1,No Access,,,,Non-IT,,Bhutan
120,master of education - master of business administration,New,Satisfactory,0,Referencing,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,ED5097,91.6,57.6,69.7,60.1,68.3,Access,,ED5880,69.0,85.5,67.5,73.7,62.1,Access,,LB5113,75.2,98.9,70.4,69.6,56.5,Access,,,,Non-IT,,Bhutan
121,master of education - master of business administration,First year,Satisfactory,0,Referencing,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,64.8,75.7,79.4,69.0,62.7,No Access,,ED5880,74.1,65.3,73.0,71.2,62.5,No Access,,LB5113,75.6,64.2,71.2,93.4,62.4,Access,,,,Non-IT,,Bhutan
122,master of education - master of business administration,First year,Satisfactory,0,Referencing,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,73.6,72.7,66.9,62.6,56.7,Access,,ED5880,85.5,56.1,67.3,62.8,67.0,Access,,LB5113,74.1,82.2,64.4,68.0,66.4,Access,,,,Non-IT,,Bhutan
123,master of education - master of business administration,First year,Academic Caution,1,Essential Skills,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,ED5097,43.8,53.1,65.0,50.7,78.7,Access,,ED5880,44.3,63.4,68.6,47.8,46.4,Access,,LB5113,72.3,48.5,41.7,49.0,46.1,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,Bhutan
124,master of education - master of business administration,New,Satisfactory,0,Studiocity,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,56.9,64.4,80.1,63.7,70.9,No Access,,ED5880,78.3,65.9,76.7,64.6,74.4,Access,,LB5113,68.9,66.7,56.3,62.8,79.5,Access,,,,Non-IT,,Bhutan
125,master of education - master of business administration,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,ED5097,66.6,73.9,70.3,70.8,85.9,Access,,ED5880,74.8,78.6,70.4,79.2,68.7,Access,,LB5113,77.8,66.7,81.2,59.0,62.6,No Access,,,,Non-IT,,Bhutan
126,master of education - master of business administration,Transferred,Satisfactory,0,Writing,Other,Booked,No,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,72.4,64.1,65.6,71.0,65.7,No Access,Attendance,ED5880,76.0,70.8,91.6,75.6,59.0,Access,Attendance,LB5113,66.5,59.4,69.2,94.1,83.4,Access,Non submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,,Bhutan
127,master of education - master of business administration,Transferred,Satisfactory,0,Referencing,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,77.4,68.8,85.2,70.7,78.0,Access,,ED5880,69.0,75.5,68.8,66.3,50.7,Access,Concern for welfare,LB5113,84.2,69.9,82.0,75.0,73.0,Access,,,,Non-IT,,Bhutan
128,master of education - master of business administration,SRI to JCUB,Satisfactory,0,Writing,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,ED5097,63.8,68.4,69.3,59.8,72.9,Access,,ED5880,71.2,73.6,69.8,64.9,68.2,No Access,,LB5113,67.1,66.0,71.5,71.1,56.8,Access,,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,,Bhutan
129,master of education - master of business administration,First year,Satisfactory,0,Writing,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,71.0,71.9,60.7,70.8,69.8,No Access,,ED5880,99.5,63.1,66.7,61.2,70.8,Access,,LB5113,55.4,70.1,61.4,55.2,67.3,Access,,,,Non-IT,,Bhutan
130,master of education - master of business administration,Continuing,Satisfactory,0,Writing,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,ED5097,75.0,69.1,78.9,70.2,78.5,No Access,,ED5880,64.2,77.0,60.8,91.6,71.9,Access,,LB5113,68.1,72.8,63.0,78.0,68.2,No Access,,,,Non-IT,,Bhutan
131,master of education - master of business administration,Return to Study,Satisfactory,0,Writing,Other,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,71.7,59.9,57.6,61.4,64.2,No Access,,ED5880,69.8,67.2,75.4,68.6,71.9,No Access,,LB5113,72.6,64.4,64.7,83.7,65.8,No Access,,,,Non-IT,,Bhutan
