student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,attendance_adj,avg_assessment,avg_attendance
571,"bachelor of tourism, hospitality and events",LOA,Satisfactory,0.0,,Student Counsellor,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,TO1008,40.0,77.22,71.02,40.0,73.21,No Access,Attendance,TO2117,62.33,60.07,68.68,65.43,68.34,No Access,Attendance,TO3052,85.24,76.96,51.65,72.24,61.21,Access,Non Submission,,,Non-IT,80.52,64.23666666666666,70.82000000000001
78,master of business administration,Excluded,Satisfactory,0.0,,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,LB5113,95.0,61.33,54.87,63.95,79.24,Access,Non Submission,LB5202,85.57,85.48,72.49,79.09,63.21,Access,Non Submission,LB5205,78.61,74.84,78.86,85.36,78.12,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,78.14,76.28750000000001,74.6775
533,master of international tourism and hospitality management,Transferred,Satisfactory,0.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,58.18,55.67,95.0,89.0,91.54,Access,Concern for Welfare,TO5103,42.01,48.91,95.0,80.98,75.43,Access,Concern for Welfare,TO5104,45.81,95.0,54.49,53.68,100.0,No Access,Non Submission,,,Non-IT,73.7,67.81083333333332,85.1675
549,master of international tourism and hospitality management,Return to Study,Satisfactory,0.0,,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,60.2,72.15,42.63,52.66,77.59,Access,Concern for Welfare,TO5103,56.65,69.29,93.27,55.34,77.98,Access,Concern for Welfare,TO5104,77.05,70.67,58.28,70.14,85.44,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,80.07,64.86083333333333,80.27
212,master of information technology,SRI to JCUB,Satisfactory,0.0,,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,59.04,79.53,79.62,65.45,79.47,Access,Concern for Welfare,CP5047,41.56,76.7,95.0,62.92,81.81,Access,Non Submission,CP5503,60.24,53.41,95.0,65.32,76.11,Access,Non Submission,,,IT,61.95,69.4825,74.835
56,master of business administration,Return to Study,Satisfactory,0.0,,Other,Attended,No,L/G:9/10 N:5/10 R:8/10,No,F2F,LB5113,87.82,77.85,90.84,66.04,70.67,Access,Attendance,LB5202,61.62,69.26,73.53,95.0,74.79,Access,Non Submission,LB5205,81.11,58.55,63.49,60.08,87.54,Access,Non Submission,,,Non-IT,80.75,73.76583333333333,78.4375
136,master of education - master of business administration,Continuing,Satisfactory,0.0,,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,61.17,75.65,86.97,65.57,70.95,Access,Attendance,ED5880,63.24,67.14,64.06,95.0,69.88,Access,Concern for Welfare,LB5113,71.12,62.56,92.45,50.45,81.06,Access,Attendance,,,Non-IT,66.78,71.28166666666668,72.16749999999999
671,master of data science (professional),Return to Study,Satisfactory,0.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,MA5831,70.19,62.9,40.0,65.45,90.55,No Access,Attendance,MA5840,78.63,76.67,66.81,70.62,87.42,Access,Non Submission,MA5851,75.53,48.21,58.65,54.61,87.03,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,IT,80.74,64.0225,86.435
341,master of engineering management,Return to Study,Satisfactory,0.0,,Student Counsellor,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,EG5200,56.09,52.42,44.38,70.32,90.1,No Access,Concern for Welfare,EG5220,68.67,84.02,87.62,81.95,88.51,Access,Attendance,EG5310,56.1,49.05,56.13,45.9,91.32,No Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,68.11,62.72083333333333,84.51
3,master of business administration,First year,Satisfactory,0.0,Writing,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,44.75,84.08,76.57,67.87,78.23,No Access,Attendance,LB5202,86.46,95.0,89.03,69.63,76.32,No Access,Concern for Welfare,LB5205,87.54,74.6,87.82,61.06,100.0,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,72.45,77.03416666666665,81.75
228,master of information technology,Transferred,Satisfactory,0.0,,Enrollment,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,73.52,72.43,85.87,52.14,77.78,Access,Non Submission,CP5047,69.11,69.6,70.63,57.93,75.82,Access,Concern for Welfare,CP5503,63.49,62.57,45.6,81.92,87.24,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,IT,74.35,67.0675,78.79749999999999
82,master of business administration,First year,Satisfactory,0.0,Referencing,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,57.45,42.82,46.39,75.49,60.0,Access,Attendance,LB5202,49.12,71.8,69.96,62.25,67.18,Access,Attendance,LB5205,59.67,79.32,78.81,70.14,72.45,No Access,Concern for Welfare,,,Non-IT,60.0,63.60166666666666,64.9075
474,master of professional accounting,Excluded,Satisfactory,0.0,,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,F2F,CO5117,77.7,63.35,60.87,93.35,61.59,No Access,Concern for Welfare,CO5103,55.1,92.77,75.9,88.65,78.39,Access,Attendance,CO5109,95.0,62.81,48.39,81.35,69.07,Access,Concern for Welfare,,,Non-IT,60.1,74.60333333333334,67.28750000000001
694,postgraduate qualifying program - business,Return to Study,Satisfactory,0.0,,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,LB5202,75.62,95.0,68.67,67.06,80.3,Access,Concern for Welfare,LB5203,73.41,49.15,82.38,57.2,79.92,Access,Non Submission,LB5212,73.41,87.24,55.69,49.42,82.89,Access,Attendance,,,Non-IT,76.11,69.52083333333333,79.805
665,master of international tourism and hospitality management - master of business administration,LOA,Satisfactory,0.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,Phone,TO5101,74.42,78.62,61.68,82.57,79.75,Access,Concern for Welfare,LB5113,70.9,95.0,68.73,75.28,64.5,Access,Concern for Welfare,LB5202,79.78,62.96,75.2,80.33,86.17,No Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,76.81,75.45583333333335,76.8075
604,master of professional accounting - master of business administration,Return to Study,Satisfactory,0.0,,Student Advocate,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,CO5117,60.29,95.0,95.0,55.29,71.3,No Access,Concern for Welfare,CO5103,64.55,73.47,73.27,66.2,71.38,Access,Concern for Welfare,LB5113,55.24,61.34,67.3,81.83,83.33,No Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,76.19,70.73166666666667,75.55
121,master of education - master of business administration,Continuing,Satisfactory,0.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,46.08,86.02,58.78,63.04,78.06,No Access,Attendance,ED5880,43.96,64.36,64.11,65.27,70.66,No Access,Concern for Welfare,LB5113,89.32,56.32,51.25,74.2,78.09,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,69.72,63.55916666666668,74.1325
312,bachelor of business,Excluded,Satisfactory,0.0,,Student Advocate,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,BU1002,67.43,60.39,85.3,53.63,60.0,No Access,Attendance,BU1003,84.91,83.27,45.87,67.03,70.56,Access,Attendance,BU1007,70.52,53.53,84.72,63.26,81.5,Access,Concern for Welfare,,,Non-IT,78.18,68.32166666666666,72.56
205,master of information technology,Excluded,Satisfactory,0.0,,Other,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,CP5046,48.2,62.67,81.58,91.85,79.71,Access,Attendance,CP5047,49.93,44.37,68.28,59.19,85.05,Access,Concern for Welfare,CP5503,64.37,54.65,75.09,77.97,69.53,Access,Concern for Welfare,,,IT,73.34,64.84583333333335,76.9075
245,master of information technology,Transferred,Academic Caution,5.0,,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,CP5046,33.44,10.11,83.73,36.11,58.24,Access,Concern for Welfare,CP5047,48.52,67.74,32.81,67.75,52.602506937727874,Access,Concern for Welfare,CP5503,72.76,75.95,79.43,49.33,45.116480125146936,No Access,Attendance,Week 3. Student enrolled late. Missing foundational content from Weeks 1–2. Provided links to recorded lectures and encouraged to attend tutorials for extra support.,Late Enrollment,IT,58.24,54.806666666666665,53.54974676571871
686,master of information technology - master of business administration,Return to Study,Satisfactory,0.0,,Student Advocate,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,86.26,54.87,72.63,51.72,72.09,No Access,Concern for Welfare,LB5113,47.08,80.82,58.42,53.08,71.16,Access,Attendance,LB5202,74.18,60.72,46.66,70.18,82.32,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,IT,73.47,63.051666666666655,74.75999999999999
272,bachelor of business,First year,Satisfactory,0.0,Essential Skills and Reading,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1002,52.87,85.86,83.31,93.65,78.28,No Access,Attendance,BU1003,91.82,63.85,40.0,68.28,79.88,Access,Non Submission,BU1007,59.28,72.36,45.31,56.01,79.33,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,65.43,67.71666666666665,75.73
132,master of education - master of business administration,SRI to JCUB,Satisfactory,0.0,,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,74.61,65.28,58.3,58.03,72.22,Access,Non Submission,ED5880,72.53,70.81,60.46,68.21,99.13,Access,Concern for Welfare,LB5113,60.73,82.73,49.18,83.02,86.41,Access,Concern for Welfare,,,Non-IT,81.87,66.99083333333333,84.9075
680,master of data science (professional),First year,Satisfactory,0.0,Essential Skills,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,MA5831,87.52,51.75,56.36,56.58,89.16,Access,Concern for Welfare,MA5840,64.55,64.12,85.37,70.46,67.94,No Access,Attendance,MA5851,75.4,60.16,56.21,63.06,81.6,Access,Attendance,,,IT,85.85,65.96166666666666,81.13749999999999
61,master of business administration,LOA,Satisfactory,0.0,,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,74.97,69.66,83.97,65.31,98.82,No Access,Concern for Welfare,LB5202,66.54,61.23,69.4,75.36,81.1,No Access,Concern for Welfare,LB5205,45.57,72.08,62.65,76.29,81.94,Access,Attendance,,,Non-IT,64.44,68.58583333333334,81.575
311,bachelor of business,New,Satisfactory,0.0,Writing,Lecturer,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,BU1002,58.14,94.63,73.32,63.96,70.22,No Access,Non Submission,BU1003,78.14,73.07,71.6,74.32,64.11,No Access,Non Submission,BU1007,59.78,72.13,90.42,40.0,79.64,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,71.69,70.79249999999998,71.41499999999999
31,master of business administration,First year,Satisfactory,0.0,4R Essential Skills,Lecturer,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,60.34,60.59,71.4,89.78,77.3,Access,Non Submission,LB5202,76.26,86.7,83.41,69.39,70.0,Access,Concern for Welfare,LB5205,71.88,89.36,64.54,46.34,89.55,No Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,82.53,72.49916666666667,79.845
70,master of business administration,First year,Satisfactory,0.0,4R Essential Skills,Student Advocate,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,59.19,55.83,87.92,86.15,80.29,Access,Non Submission,LB5202,74.3,43.7,65.33,79.84,61.91,Access,Non Submission,LB5205,93.71,62.67,90.41,67.5,75.01,Access,Attendance,,,Non-IT,71.0,72.21249999999999,72.0525
600,"bachelor of tourism, hospitality and events",LOA,Satisfactory,0.0,,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,TO1008,64.77,85.47,85.49,45.43,89.7,Access,Non Submission,TO2117,55.16,59.35,62.35,51.57,78.65,No Access,Non Submission,TO3052,70.96,66.69,81.18,71.91,66.36,No Access,Attendance,,,Non-IT,85.99,66.69416666666667,80.17500000000001
391,master of engineering management,First year,Satisfactory,0.0,Writing,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,EG5200,85.69,66.46,67.86,67.02,85.24,Access,Non Submission,EG5220,85.66,62.23,58.53,51.2,75.82,No Access,Non Submission,EG5310,40.0,45.42,95.0,93.7,83.82,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,74.57,68.23083333333334,79.8625
45,master of business administration,LOA,Satisfactory,0.0,,Student Counsellor,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,79.99,83.6,47.66,85.4,92.41,Access,Attendance,LB5202,68.72,53.46,80.46,56.92,60.31,Access,Non Submission,LB5205,71.8,68.98,49.72,79.03,80.38,Access,Attendance,,,Non-IT,68.9,68.81166666666665,75.5
625,bachelor of commerce,Continuing,Satisfactory,0.0,,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,BU1112,63.76,45.58,79.84,64.49,89.72,Access,Attendance,BX2011,75.58,52.94,84.31,64.1,90.95,Access,Non Submission,BX2014,91.67,71.74,73.51,55.29,79.69,Access,Concern for Welfare,,,Non-IT,89.33,68.5675,87.4225
71,master of business administration,New,Satisfactory,0.0,Essential Skills and Reading,Lecturer,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,LB5113,60.67,70.49,66.93,67.87,83.23,Access,Attendance,LB5202,61.43,60.79,95.0,78.03,72.47,Access,Non Submission,LB5205,79.46,77.23,45.52,53.58,84.03,Access,Concern for Welfare,,,Non-IT,75.27,68.08333333333334,78.75
516,master of professional accounting,New,Satisfactory,0.0,Studiocity,Other,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CO5117,95.0,55.65,83.58,78.47,87.57,Access,Attendance,CO5103,54.31,90.46,72.13,50.41,60.0,Access,Non Submission,CO5109,50.4,62.44,61.96,48.37,70.51,No Access,Non Submission,,,Non-IT,61.99,66.93166666666666,70.0175
654,master of international tourism and hospitality management - master of business administration,First year,Satisfactory,0.0,Essential Skills and Reading,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,TO5101,63.47,54.51,87.23,51.83,71.78,Access,Non Submission,LB5113,41.15,63.9,95.0,66.61,60.0,Access,Concern for Welfare,LB5202,51.88,57.99,85.67,81.11,81.84,Access,Non Submission,,,Non-IT,63.5,66.69583333333333,69.28
250,master of information technology,New,Satisfactory,0.0,Essential Skills and Reading,Student Advocate,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,CP5046,78.27,75.33,69.98,45.84,80.19,Access,Concern for Welfare,CP5047,73.15,50.43,82.68,67.9,86.8,Access,Non Submission,CP5503,75.94,40.0,40.0,60.04,86.01,Access,Concern for Welfare,,,IT,73.62,63.29666666666666,81.655
210,master of information technology,Return to Study,Satisfactory,0.0,,Student Advocate,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,CP5046,73.58,71.55,65.78,79.12,85.27,Access,Attendance,CP5047,67.89,71.64,62.91,64.28,76.41,Access,Non Submission,CP5503,40.0,64.78,78.82,51.74,64.66,Access,Attendance,,,IT,77.11,66.0075,75.8625
166,master of education - master of business administration,Excluded,Satisfactory,0.0,,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,71.32,50.64,47.3,58.98,80.94,Access,Non Submission,ED5880,83.11,57.62,95.0,81.12,90.09,Access,Non Submission,LB5113,74.88,72.47,77.78,76.39,89.51,Access,Non Submission,,,Non-IT,91.08,70.55083333333333,87.905
471,master of professional accounting,Transferred,Satisfactory,0.0,,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,78.29,75.03,40.0,50.92,68.2,No Access,Attendance,CO5103,86.19,71.67,62.56,45.15,84.11,No Access,Non Submission,CO5109,74.76,59.09,53.56,54.22,60.0,Access,Concern for Welfare,,,Non-IT,80.56,62.620000000000005,73.2175
165,master of education - master of business administration,New,Satisfactory,0.0,Studiocity,Enrollment,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,Email,ED5097,85.66,61.49,62.96,72.65,67.75,Access,Concern for Welfare,ED5880,57.27,67.15,72.18,54.88,79.48,Access,Concern for Welfare,LB5113,80.53,40.0,56.48,84.48,87.53,No Access,Concern for Welfare,,,Non-IT,86.37,66.31083333333333,80.2825
508,master of professional accounting,First year,Satisfactory,0.0,Referencing,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,CO5117,60.42,88.35,65.37,50.21,92.06,Access,Attendance,CO5103,80.3,58.48,52.9,59.52,100.0,Access,Concern for Welfare,CO5109,74.31,53.14,48.69,54.64,80.87,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,82.08,62.19416666666665,88.7525
324,bachelor of business,Return to Study,Satisfactory,0.0,,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,BU1002,74.74,73.32,62.71,52.21,89.27,No Access,Attendance,BU1003,65.0,70.23,70.0,65.76,84.82,Access,Concern for Welfare,BU1007,85.36,70.18,51.05,72.52,70.53,Access,Attendance,,,Non-IT,78.26,67.75666666666666,80.72
66,master of business administration,Continuing,Satisfactory,0.0,,Lecturer,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,LB5113,82.83,58.87,58.69,74.87,84.01,No Access,Concern for Welfare,LB5202,82.4,73.04,65.37,77.9,100.0,Access,Attendance,LB5205,55.52,70.44,65.97,78.97,83.39,Access,Concern for Welfare,,,Non-IT,97.68,70.40583333333335,91.27
410,bachelor of information technology,Return to Study,Satisfactory,0.0,,Student Advocate,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,CP1401,53.66,61.42,54.35,40.02,79.17,Access,Non Submission,CP1402,90.89,85.75,45.15,73.89,79.62,Access,Attendance,CP1404,53.61,73.9,68.12,82.88,63.98,Access,Attendance,,,IT,80.67,65.30333333333333,75.86
50,master of business administration,Return to Study,Satisfactory,0.0,,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,48.9,64.46,82.97,66.05,71.33,No Access,Attendance,LB5202,60.71,67.79,85.97,60.58,80.91,No Access,Concern for Welfare,LB5205,45.02,55.48,60.4,51.9,97.85,Access,Attendance,,,Non-IT,96.66,62.51916666666667,86.6875
119,master of education - master of business administration,Excluded,Satisfactory,0.0,,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,41.31,57.43,61.99,47.89,61.71,Access,Concern for Welfare,ED5880,75.89,53.3,52.35,83.38,86.44,Access,Non Submission,LB5113,76.16,78.7,62.25,55.6,71.57,No Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Poor time management,Non-IT,75.8,62.18750000000001,73.88
193,master of information technology,New,Satisfactory,0.0,Writing,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,CP5046,77.8,66.79,65.93,51.6,86.12,Access,Concern for Welfare,CP5047,63.07,54.68,48.23,90.81,83.43,Access,Concern for Welfare,CP5503,93.24,66.68,60.86,94.73,72.63,Access,Concern for Welfare,,,IT,66.67,69.53500000000001,77.2125
40,master of business administration,SRI to JCUB,Satisfactory,0.0,,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,78.96,69.18,82.5,60.23,67.06,No Access,Attendance,LB5202,46.49,78.23,65.88,73.54,60.0,Access,Non Submission,LB5205,71.77,71.48,84.78,95.0,84.1,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Late Enrollment,Non-IT,84.22,73.17,73.845
