student_id,course,student_cohort,academic_status,failed_subjects,study_skills(attended),referral,pp_meeting,self_assessment,readiness_assessment_results,follow_up,follow_up_type,subject_1,subject_1_assess_1,subject_1_assess_2,subject_1_assess_3,subject_1_assess_4,attendance_1,learn_jcu_issues_1,lecturer_referral_1,subject_2,subject_2_assess_1,subject_2_assess_2,subject_2_assess_3,subject_2_assess_4,attendance_2,learn_jcu_issues_2,lecturer_referral_2,subject_3,subject_3_assess_1,subject_3_assess_2,subject_3_assess_3,subject_3_assess_4,attendance_3,learn_jcu_issues_3,lecturer_referral_3,comments,identified_issues,course_group,risk,country
65,MBA,LOA,Satisfactory,0,4R Essential Skills,Enrollment,Attended,,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,70.3,77.6,64.7,74.1,69.4,Access,Attendance,LB5202,63.2,80.4,78.1,72.8,77.4,Access,Non Submission,LB5205,64.3,67.1,67.7,77.6,81.7,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,India
66,MBA,LOA,Satisfactory,0,Referencing,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,LB5113,71.8,64.4,65.9,82.0,62.2,No Access,Concern for Welfare,LB5202,72.1,18.6,75.4,72.4,74.5,Access,Attendance,LB5205,72.6,78.1,69.0,64.4,83.3,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Death in Family,Non-IT,Low,India
67,MBA,LOA,Satisfactory,0,Studiocity,Lecturer,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,76.3,70.3,81.3,77.6,79.6,No Access,Non Submission,LB5202,79.8,64.5,32.8,74.3,76.1,Access,Non Submission,LB5205,74.7,72.2,76.2,71.0,70.7,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Low,India
68,MBA,First year,Satisfactory,0,Writing,Other,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,62.3,69.6,59.9,61.8,80.2,Access,Attendance,LB5202,68.4,83.1,79.6,72.4,80.5,Access,Concern for Welfare,LB5205,61.7,57.0,82.3,70.4,58.9,Access,Attendance,,No Issue Reported,Non-IT,Medium,India
69,MBA,First year,Satisfactory,0,Referencing,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,95.7,63.5,69.7,72.8,79.5,Access,Non Submission,LB5202,67.5,69.3,63.5,73.0,67.3,Access,Concern for Welfare,LB5205,93.5,75.4,68.9,77.4,70.6,No Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Medium,India
70,MBA,Transferred,Satisfactory,0,4R Essential Skills,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,68.7,80.5,70.8,78.3,74.6,Access,Non Submission,LB5202,77.0,73.6,62.3,66.7,67.7,Access,Non Submission,LB5205,68.3,80.7,77.6,68.9,53.7,Access,Attendance,,No Issue Reported,Non-IT,Low,India
71,MBA,Return to Study,Satisfactory,0,Essential Skills and Reading,Lecturer,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,LB5113,68.3,78.8,71.5,62.6,80.4,Access,Attendance,LB5202,66.1,90.6,76.0,97.6,70.3,Access,Non Submission,LB5205,67.2,9.6,61.6,72.4,58.1,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Low,India
72,MBA,LOA,Satisfactory,0,Writing,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,82.3,80.7,66.6,71.2,58.0,Access,Attendance,LB5202,12.3,55.0,75.7,68.7,75.3,No Access,Non Submission,LB5205,69.9,68.9,69.3,3.4,72.9,Access,Non Submission,,No Issue Reported,Non-IT,Low,Iran
73,MBA,New,Satisfactory,0,Referencing,Student Counsellor,Booked,No,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,79.0,65.5,56.2,74.7,69.7,No Access,Non Submission,LB5202,69.5,64.1,59.2,56.7,53.0,Access,Attendance,LB5205,54.7,59.0,68.9,70.2,76.8,Access,Non Submission,,No Issue Reported,Non-IT,Medium,Jordan
74,MBA,Return to Study,Satisfactory,0,Essential Skills,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,75.6,77.7,97.0,74.9,63.2,Access,Non Submission,LB5202,78.0,74.3,68.4,73.2,74.0,Access,Attendance,LB5205,82.3,62.4,64.1,70.1,66.1,No Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Kenya
75,MBA,New,Satisfactory,0,Essential Skills,Other,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,63.3,62.4,71.4,71.6,71.0,Access,Attendance,LB5202,76.3,65.7,74.2,71.4,63.5,No Access,Attendance,LB5205,71.7,67.9,69.4,76.1,74.6,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Medium,Kenya
76,MBA,Return to Study,Satisfactory,0,Essential Skills,Other,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,68.8,72.0,75.6,94.9,82.8,No Access,Attendance,LB5202,79.8,74.9,79.6,68.3,80.0,Access,Concern for Welfare,LB5205,97.9,76.0,68.3,73.0,79.0,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Sickness,Non-IT,Low,Kenya
77,MBA,Transferred,Satisfactory,0,Essential Skills and Reading,Other,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,67.7,60.3,62.5,62.9,69.5,Access,Concern for Welfare,LB5202,0.4,1.4,72.9,75.2,70.6,Access,Concern for Welfare,LB5205,82.4,73.7,73.1,64.2,88.1,No Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Low,Kenya
78,MBA,LOA,Satisfactory,0,4R Essential Skills,Other,Booked,,L/G:9/10 N:5/10 R:8/10,No,F2F,LB5113,93.1,67.0,72.6,73.2,68.2,Access,Non Submission,LB5202,83.4,72.9,76.6,65.5,70.7,Access,Non Submission,LB5205,65.7,69.7,84.9,67.3,76.3,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Kenya
79,MBA,LOA,Satisfactory,0,Essential Skills,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,66.1,77.4,73.7,71.2,85.1,No Access,Attendance,LB5202,65.8,91.8,31.5,80.0,60.4,Access,Attendance,LB5205,73.8,74.6,82.9,60.9,70.8,Access,Non Submission,,No Issue Reported,Non-IT,Low,Kenya
80,MBA,Continuing,Satisfactory,0,Studiocity,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,72.3,67.7,79.1,75.4,66.6,Access,Concern for Welfare,LB5202,69.8,74.8,15.6,15.7,68.2,Access,Non Submission,LB5205,74.4,72.0,70.0,13.2,68.1,Access,Non Submission,,No Issue Reported,Non-IT,Low,Kenya
81,MBA,New,Satisfactory,0,Writing,Lecturer,Attended,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,37.1,73.0,76.0,69.5,68.1,Access,Attendance,LB5202,72.9,70.6,74.6,52.8,65.0,No Access,Attendance,LB5205,66.0,74.6,9.7,98.0,59.7,No Access,Attendance,,No Issue Reported,Non-IT,High,Kenya
82,MBA,Return to Study,Satisfactory,0,Referencing,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,79.5,74.1,96.7,79.0,67.9,Access,Attendance,LB5202,65.3,60.9,65.1,69.0,77.0,Access,Attendance,LB5205,75.4,67.1,77.1,61.7,67.6,No Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Kenya
83,MBA,Return to Study,Satisfactory,0,Referencing,Enrollment,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,71.9,82.2,79.5,98.4,65.0,No Access,Attendance,LB5202,59.2,60.7,62.0,74.4,77.7,Access,Non Submission,LB5205,78.0,59.9,60.7,68.5,58.0,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Poor Time Management,Non-IT,Low,Kenya
84,MBA,First year,Satisfactory,0,Writing,Student Counsellor,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,69.5,92.5,91.9,78.6,75.3,No Access,Concern for Welfare,LB5202,69.8,74.2,68.3,49.4,62.4,No Access,Non Submission,LB5205,19.9,77.3,60.3,98.6,67.3,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,Late Enrollment,Non-IT,Medium,Kenya
85,MBA,Continuing,Conditional,2,Studiocity,Enrollment,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,64.9,73.4,73.0,55.6,70.7,Access,Attendance,LB5202,33.2,68.6,62.2,38.2,51.9,Access,Non Submission,LB5205,47.5,58.3,59.6,55.6,44.6,No Access,Concern for Welfare,Week 7. Student disclosed high stress levels and lack of sleep. Referred to Wellbeing team and reminded of available mental health support.,Poor Time Management,Non-IT,High,Kenya
86,MBA,SRI to JCUB,Satisfactory,0,Studiocity,Enrollment,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,73.3,68.7,39.3,70.0,72.5,No Access,Concern for Welfare,LB5202,75.2,73.1,64.5,74.8,92.4,Access,Non Submission,LB5205,78.1,71.7,79.7,69.8,71.0,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Kenya
87,MBA,SRI to JCUB,Satisfactory,0,Writing,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,81.8,78.5,84.9,71.3,64.5,Access,Concern for Welfare,LB5202,76.8,70.6,71.0,99.0,81.1,Access,Concern for Welfare,LB5205,72.3,72.7,66.5,69.0,88.7,No Access,Non Submission,,Sickness,Non-IT,Low,Kenya
88,MBA,First year,Satisfactory,0,Studiocity,Student Advocate,Booked,,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,64.8,55.6,63.9,69.9,64.5,Access,Non Submission,LB5202,56.3,63.6,65.2,83.7,63.5,Access,Concern for Welfare,LB5205,70.6,68.3,32.9,69.7,72.1,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Medium,Kenya
89,MBA,First year,Satisfactory,0,Studiocity,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,No,Email,LB5113,72.9,65.7,69.3,60.3,63.7,Access,Non Submission,LB5202,80.8,73.2,64.0,62.0,56.5,No Access,Non Submission,LB5205,69.7,68.5,71.6,58.5,85.0,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Medium,Kenya
90,MBA,First year,Satisfactory,0,4R Essential Skills,Other,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,68.7,64.4,80.5,73.3,68.6,Access,Non Submission,LB5202,63.6,35.9,74.4,67.6,66.3,Access,Concern for Welfare,LB5205,59.7,62.7,64.7,76.5,60.9,Access,Attendance,,Late Enrollment,Non-IT,Medium,Kenya
91,MBA,New,Satisfactory,0,Referencing,Student Advocate,Not relevant,No,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,62.2,71.9,79.2,84.1,61.7,Access,Non Submission,LB5202,56.1,61.8,62.8,60.2,58.4,Access,Non Submission,LB5205,66.6,80.8,64.0,61.0,72.3,Access,Non Submission,,Late Enrollment,Non-IT,Medium,Kenya
92,MBA,New,Satisfactory,0,Studiocity,Other,Booked,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,79.8,32.3,68.4,68.6,75.3,Access,Non Submission,LB5202,61.3,68.3,24.4,57.9,63.5,Access,Concern for Welfare,LB5205,94.8,71.5,63.5,63.4,58.1,Access,Concern for Welfare,,No Issue Reported,Non-IT,Medium,Malaysia
93,MBA,Transferred,Satisfactory,0,Essential Skills,Student Counsellor,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,12.0,69.0,77.6,71.6,72.4,Access,Non Submission,LB5202,72.9,65.6,82.5,71.7,68.8,Access,Non Submission,LB5205,70.8,70.4,74.8,37.5,73.7,Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Medium,Nepal
94,MBA,Transferred,Satisfactory,0,Referencing,Enrollment,Rescheduled,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,LB5113,69.3,78.3,57.1,70.2,66.0,Access,Attendance,LB5202,76.3,66.3,79.5,79.7,75.0,Access,Concern for Welfare,LB5205,48.7,56.6,65.9,73.8,74.9,Access,Concern for Welfare,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Nepal
95,MBA,First year,Satisfactory,0,Studiocity,Enrollment,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,59.6,79.4,63.0,70.7,54.2,No Access,Attendance,LB5202,72.8,65.0,61.5,69.9,66.3,Access,Attendance,LB5205,75.4,68.3,77.9,77.3,73.0,No Access,Concern for Welfare,,Late Enrollment,Non-IT,Medium,Papua New Guinea
96,MBA,Continuing,Satisfactory,0,Essential Skills,Other,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,78.3,77.0,99.6,78.5,72.2,No Access,Attendance,LB5202,68.4,76.9,58.2,65.8,68.5,Access,Non Submission,LB5205,65.3,59.5,71.5,80.0,81.0,Access,Attendance,,No Issue Reported,Non-IT,Low,Papua New Guinea
97,MBA,Return to Study,Satisfactory,0,Referencing,Enrollment,Attended,,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,70.7,71.8,93.9,70.6,78.4,No Access,Non Submission,LB5202,66.5,67.5,70.6,67.6,61.1,Access,Attendance,LB5205,75.0,75.1,78.3,62.0,59.6,Access,Non Submission,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,No Issue Reported,Non-IT,Low,Papua New Guinea
98,MBA,New,Satisfactory,0,Studiocity,Student Counsellor,Not relevant,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Email,LB5113,85.9,65.5,68.7,72.6,66.4,No Access,Attendance,LB5202,65.9,64.1,70.2,68.0,71.2,No Access,Attendance,LB5205,68.0,77.1,65.4,72.5,68.8,Access,Attendance,,Late Enrollment,Non-IT,Medium,Philippines
99,MBA,Continuing,Satisfactory,0,Essential Skills,Student Advocate,Booked,,L/G:9/10 N:5/10 R:8/10,No,F2F,LB5113,66.6,74.4,73.4,61.9,71.0,Access,Concern for Welfare,LB5202,90.8,18.5,86.0,58.3,73.6,Access,Attendance,LB5205,71.4,21.2,58.7,58.7,68.9,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Taiwan
100,MBA,LOA,Satisfactory,0,Writing,Other,Attended,,L/G:9/10 N:5/10 R:8/10,No,Phone,LB5113,78.8,69.5,74.7,77.1,76.6,No Access,Attendance,LB5202,75.8,69.1,68.2,65.9,63.2,Access,Non Submission,LB5205,61.8,69.8,74.2,80.1,91.1,No Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Taiwan
101,MBA,New,Satisfactory,0,Essential Skills,Enrollment,Attended,Yes,L/G:9/10 N:5/10 R:8/10,No,No Reply,LB5113,70.2,69.9,70.3,65.3,76.5,Access,Concern for Welfare,LB5202,75.6,86.5,62.1,61.7,57.6,Access,Concern for Welfare,LB5205,70.0,96.3,64.0,70.3,65.8,No Access,Concern for Welfare,,No Issue Reported,Non-IT,Medium,Vietnam
102,MBA,New,Satisfactory,0,Studiocity,Student Counsellor,Attended,Yes,L/G:9/10 N:5/10 R:8/10,Yes,Phone,LB5113,14.5,64.6,55.7,75.8,64.6,No Access,Non Submission,LB5202,68.0,96.0,57.9,48.2,72.5,No Access,Attendance,LB5205,67.2,65.9,58.3,66.7,69.1,Access,Non Submission,,Late Enrollment,Non-IT,High,Zimbabwe
103,MEd-MBA,Transferred,Satisfactory,0,Essential Skills and Reading,Enrollment,Booked,,L/G:9/10 N:5/10 R:8/10,No,Email,ED5097,59.5,76.9,95.3,72.2,57.1,Access,Attendance,ED5880,59.8,72.0,79.6,82.7,61.3,Access,Attendance,LB5113,75.4,0.0,63.0,54.4,60.7,No Access,Attendance,,Sickness,Non-IT,Low,Australia
104,MEd-MBA,Return to Study,Satisfactory,0,4R Essential Skills,Lecturer,Attended,,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,30.1,53.2,57.8,76.0,75.7,Access,Concern for Welfare,ED5880,70.2,69.9,77.1,64.9,80.0,Access,Non Submission,LB5113,72.8,80.9,71.9,72.2,75.6,Access,Attendance,,Mental Health,Non-IT,Medium,Bangladesh
105,MEd-MBA,Return to Study,Satisfactory,0,Essential Skills,Lecturer,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,ED5097,63.8,1.4,3.1,68.7,77.1,Access,Non Submission,ED5880,74.8,69.0,75.2,64.9,71.6,Access,Non Submission,LB5113,92.7,61.3,71.3,61.7,78.1,Access,Non Submission,,No Issue Reported,Non-IT,Low,Bangladesh
106,MEd-MBA,SRI to JCUB,Satisfactory,0,Essential Skills,Other,Booked,,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,76.5,79.7,63.2,91.1,71.0,Access,Attendance,ED5880,81.1,80.0,72.8,73.6,61.6,Access,Concern for Welfare,LB5113,69.5,80.2,97.4,70.8,79.7,No Access,Non Submission,,No Issue Reported,Non-IT,Low,Bhutan
107,MEd-MBA,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Student Advocate,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,70.4,67.1,61.5,67.4,75.7,Access,Non Submission,ED5880,71.2,69.4,70.7,78.7,75.0,No Access,Non Submission,LB5113,79.8,71.6,96.8,82.3,84.0,No Access,Attendance,,Poor Time Management,Non-IT,Low,Bhutan
108,MEd-MBA,SRI to JCUB,Satisfactory,0,Studiocity,Student Counsellor,Booked,,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,69.0,72.0,87.9,75.6,60.2,Access,Attendance,ED5880,75.6,61.2,82.2,13.0,80.1,Access,Concern for Welfare,LB5113,76.5,80.7,85.1,65.3,72.2,No Access,Concern for Welfare,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Sickness,Non-IT,Low,Bhutan
109,MEd-MBA,SRI to JCUB,Satisfactory,0,Studiocity,Enrollment,Attended,,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,80.7,15.7,79.3,74.6,71.6,Access,Attendance,ED5880,81.5,68.4,78.5,70.6,58.2,Access,Attendance,LB5113,76.9,73.4,57.8,66.0,77.0,Access,Concern for Welfare,,Poor Time Management,Non-IT,Low,Bhutan
110,MEd-MBA,LOA,Satisfactory,0,Writing,Student Advocate,Not relevant,,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,82.7,74.4,68.4,72.4,72.6,Access,Non Submission,ED5880,71.3,73.4,81.9,62.6,62.8,Access,Non Submission,LB5113,77.2,68.0,21.6,69.0,65.6,Access,Concern for Welfare,,Late Enrollment,Non-IT,Low,Bhutan
111,MEd-MBA,LOA,Satisfactory,0,4R Essential Skills,Student Counsellor,Booked,,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,71.0,81.3,73.8,65.4,54.4,Access,Non Submission,ED5880,75.3,70.1,3.3,68.5,69.7,Access,Attendance,LB5113,61.0,57.5,69.8,77.7,77.2,Access,Concern for Welfare,,No Issue Reported,Non-IT,Low,Bhutan
112,MEd-MBA,New,Satisfactory,0,Essential Skills and Reading,Enrollment,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,ED5097,71.9,66.9,82.4,57.9,74.4,Access,Non Submission,ED5880,74.7,95.0,68.3,65.2,62.8,Access,Attendance,LB5113,73.9,96.3,68.2,79.2,72.6,Access,Attendance,,No Issue Reported,Non-IT,Medium,Bhutan
113,MEd-MBA,First year,Satisfactory,0,4R Essential Skills,Enrollment,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,61.7,37.3,82.4,65.5,74.9,Access,Attendance,ED5880,80.4,77.8,63.3,75.5,64.3,Access,Non Submission,LB5113,72.2,84.0,2.7,67.0,72.1,No Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Medium,Bhutan
114,MEd-MBA,Transferred,Satisfactory,0,Writing,Student Counsellor,Booked,,L/G:9/10 N:5/10 R:8/10,No,No Reply,ED5097,73.1,78.4,64.0,75.4,75.3,No Access,Attendance,ED5880,84.5,72.1,65.6,70.0,73.4,No Access,Non Submission,LB5113,64.4,74.7,53.8,64.8,85.1,Access,Non Submission,,Sickness,Non-IT,Low,Bhutan
115,MEd-MBA,Transferred,Satisfactory,0,Studiocity,Other,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,Email,ED5097,55.6,78.3,66.4,68.2,70.7,Access,Concern for Welfare,ED5880,75.1,68.2,65.0,37.1,69.2,Access,Non Submission,LB5113,70.2,67.0,79.8,80.8,64.7,No Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Bhutan
116,MEd-MBA,SRI to JCUB,Satisfactory,0,Studiocity,Student Advocate,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,ED5097,71.6,81.4,85.3,76.9,71.0,Access,Non Submission,ED5880,61.7,74.6,11.2,70.4,70.4,Access,Non Submission,LB5113,61.7,78.6,77.1,100.0,81.7,Access,Attendance,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Bhutan
117,MEd-MBA,New,Satisfactory,1,Essential Skills,Student Advocate,Rescheduled,Yes,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,57.1,75.3,61.4,27.1,57.0,Access,Non Submission,ED5880,59.3,69.2,44.2,62.7,53.2,No Access,Attendance,LB5113,66.5,62.9,62.1,57.6,60.8,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,High,Bhutan
118,MEd-MBA,Continuing,Satisfactory,0,4R Essential Skills,Enrollment,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,ED5097,82.8,38.6,63.2,76.5,66.3,Access,Non Submission,ED5880,59.5,96.6,74.6,86.7,82.1,Access,Concern for Welfare,LB5113,64.9,74.3,67.0,73.7,71.0,Access,Concern for Welfare,,Sickness,Non-IT,Low,Bhutan
119,MEd-MBA,First year,Satisfactory,0,Writing,Student Advocate,Not relevant,,L/G:9/10 N:5/10 R:8/10,Yes,F2F,ED5097,70.1,64.8,70.8,61.9,63.8,Access,Concern for Welfare,ED5880,61.4,65.8,64.2,19.8,72.9,Access,Non Submission,LB5113,84.9,68.6,75.4,65.6,60.1,No Access,Non Submission,,No Issue Reported,Non-IT,Medium,Bhutan
120,MEd-MBA,New,Satisfactory,0,Referencing,Student Counsellor,Booked,Yes,L/G:9/10 N:5/10 R:8/10,No,Email,ED5097,91.6,57.6,69.7,60.1,68.3,Access,Non Submission,ED5880,69.0,85.5,67.5,73.7,62.1,Access,Concern for Welfare,LB5113,75.2,98.9,70.4,69.6,56.5,Access,Attendance,,No Issue Reported,Non-IT,Medium,Bhutan
121,MEd-MBA,First year,Satisfactory,0,Referencing,Student Advocate,Rescheduled,,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,64.8,75.7,79.4,69.0,62.7,No Access,Attendance,ED5880,74.1,65.3,73.0,71.2,62.5,No Access,Concern for Welfare,LB5113,75.6,64.2,71.2,93.4,62.4,Access,Non Submission,,Late Enrollment,Non-IT,Medium,Bhutan
122,MEd-MBA,First year,Satisfactory,0,Referencing,Lecturer,Booked,,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,73.6,72.7,66.9,62.6,56.7,Access,Attendance,ED5880,85.5,56.1,67.3,62.8,67.0,Access,Concern for Welfare,LB5113,74.1,82.2,64.4,68.0,66.4,Access,Attendance,,No Issue Reported,Non-IT,Medium,Bhutan
123,MEd-MBA,First year,Academic Caution,1,Essential Skills,Other,Booked,,L/G:9/10 N:5/10 R:8/10,Yes,No Reply,ED5097,43.8,53.1,65.0,50.7,78.7,Access,Non Submission,ED5880,44.3,63.4,68.6,47.8,46.4,Access,Non Submission,LB5113,72.3,48.5,41.7,49.0,46.1,Access,Attendance,Week 2. Student did not attend orientation. Contacted via email with essential course info and Moodle access guide. No response yet,Sickness,Non-IT,High,Bhutan
124,MEd-MBA,New,Satisfactory,0,Studiocity,Other,Rescheduled,No,L/G:9/10 N:5/10 R:8/10,No,Phone,ED5097,56.9,64.4,80.1,63.7,70.9,No Access,Non Submission,ED5880,78.3,65.9,76.7,64.6,74.4,Access,Concern for Welfare,LB5113,68.9,66.7,56.3,62.8,79.5,Access,Concern for Welfare,,No Issue Reported,Non-IT,Medium,Bhutan
125,MEd-MBA,SRI to JCUB,Satisfactory,0,Essential Skills and Reading,Student Counsellor,Attended,,L/G:9/10 N:5/10 R:8/10,Yes,Phone,ED5097,66.6,73.9,70.3,70.8,85.9,Access,Non Submission,ED5880,74.8,78.6,70.4,79.2,68.7,Access,Non Submission,LB5113,77.8,66.7,81.2,59.0,62.6,No Access,Non Submission,,No Issue Reported,Non-IT,Low,Bhutan
126,MEd-MBA,Transferred,Satisfactory,0,Writing,Other,Booked,,L/G:9/10 N:5/10 R:8/10,No,F2F,ED5097,72.4,64.1,65.6,71.0,65.7,No Access,Concern for Welfare,ED5880,76.0,70.8,91.6,75.6,59.0,Access,Attendance,LB5113,66.5,59.4,69.2,94.1,83.4,Access,Non Submission,Week 4. Student submitted first assessment late. Offered academic skills support and advised on extension procedures.,No Issue Reported,Non-IT,Low,Bhutan
